name,defender_level,IV_atk,IV_def,IV_sta,CP,HP,TDO,DPT,DPE,type_1,type_2,fm_type,cm1_type,cm2_type,battle_score,viable
Revavroom,30,10,15,10,2448,146,57.32,8.2,1.7,Steel,Poison,Poison,Poison,Fire,0.033,0
Revavroom,35,10,15,10,2652,152,69.98,8.52,1.76,Steel,Poison,Poison,Poison,Fire,0.055,0
Revavroom,40,10,15,10,2856,158,84.24,8.85,1.84,Steel,Poison,Poison,Poison,Fire,0.077,0
Revavroom,45,10,15,10,3039,163,98.43,9.13,1.89,Steel,Poison,Poison,Poison,Fire,0.143,0
Revavroom,50,10,15,10,3229,168,114.48,9.41,1.94,Steel,Poison,Poison,Poison,Fire,0.198,0
Revavroom,30,10,15,15,2478,149,58.75,8.2,1.7,Steel,Poison,Poison,Poison,Fire,0.044,0
Revavroom,35,10,15,15,2685,156,71.74,8.52,1.76,Steel,Poison,Poison,Poison,Fire,0.066,0
Revavroom,40,10,15,15,2891,162,86.34,8.85,1.84,Steel,Poison,Poison,Poison,Fire,0.077,0
Revavroom,45,10,15,15,3077,167,100.89,9.13,1.89,Steel,Poison,Poison,Poison,Fire,0.154,0
Revavroom,50,10,15,15,3269,172,117.34,9.41,1.94,Steel,Poison,Poison,Poison,Fire,0.198,0
Revavroom,30,15,10,10,2465,146,56.91,8.36,1.73,Steel,Poison,Poison,Poison,Fire,0.033,0
Revavroom,35,15,10,10,2670,152,69.55,8.71,1.8,Steel,Poison,Poison,Poison,Fire,0.055,0
Revavroom,40,15,10,10,2875,158,83.65,9.04,1.87,Steel,Poison,Poison,Poison,Fire,0.077,0
Revavroom,45,15,10,10,3060,163,97.74,9.32,1.93,Steel,Poison,Poison,Poison,Fire,0.143,0
Revavroom,50,15,10,10,3251,168,113.66,9.6,1.99,Steel,Poison,Poison,Poison,Fire,0.198,0
Revavroom,30,15,10,15,2495,149,58.33,8.36,1.73,Steel,Poison,Poison,Poison,Fire,0.044,0
Revavroom,35,15,10,15,2703,156,71.28,8.71,1.8,Steel,Poison,Poison,Poison,Fire,0.055,0
Revavroom,40,15,10,15,2911,162,85.74,9.04,1.87,Steel,Poison,Poison,Poison,Fire,0.077,0
Revavroom,45,15,10,15,3098,167,100.18,9.32,1.93,Steel,Poison,Poison,Poison,Fire,0.154,0
Revavroom,50,15,10,15,3291,172,116.5,9.6,1.99,Steel,Poison,Poison,Poison,Fire,0.198,0
Revavroom,30,15,15,10,2499,146,58.5,8.36,1.73,Steel,Poison,Poison,Poison,Fire,0.044,0
Revavroom,35,15,15,10,2707,152,71.5,8.71,1.8,Steel,Poison,Poison,Poison,Fire,0.066,0
Revavroom,40,15,15,10,2916,158,86.0,9.04,1.87,Steel,Poison,Poison,Poison,Fire,0.077,0
Revavroom,45,15,15,10,3103,163,100.48,9.32,1.93,Steel,Poison,Poison,Poison,Fire,0.154,0
Revavroom,50,15,15,10,3296,168,116.85,9.6,1.99,Steel,Poison,Poison,Poison,Fire,0.198,0
Revavroom,30,15,15,15,2530,149,59.96,8.36,1.73,Steel,Poison,Poison,Poison,Fire,0.044,0
Revavroom,35,15,15,15,2741,156,73.29,8.71,1.8,Steel,Poison,Poison,Poison,Fire,0.066,0
Revavroom,40,15,15,15,2952,162,88.15,9.04,1.87,Steel,Poison,Poison,Poison,Fire,0.099,0
Revavroom,45,15,15,15,3141,167,102.99,9.32,1.93,Steel,Poison,Poison,Poison,Fire,0.187,0
Revavroom,50,15,15,15,3337,172,119.77,9.6,1.99,Steel,Poison,Poison,Poison,Fire,0.198,0
Glimmora,30,10,10,10,2684,149,53.0,7.24,1.44,Rock,Poison,Rock,Rock,Poison,0.011,0
Glimmora,35,10,10,10,2907,156,64.78,7.54,1.49,Rock,Poison,Rock,Rock,Poison,0.022,0
Glimmora,40,10,10,10,3131,162,77.91,7.82,1.55,Rock,Poison,Rock,Rock,Poison,0.033,0
Glimmora,45,10,10,10,3332,167,91.07,8.07,1.6,Rock,Poison,Rock,Rock,Poison,0.055,0
Glimmora,50,10,10,10,3539,172,105.95,8.32,1.65,Rock,Poison,Rock,Rock,Poison,0.132,0
Glimmora,30,10,10,15,2716,153,54.29,7.24,1.44,Rock,Poison,Rock,Rock,Poison,0.011,0
Glimmora,35,10,10,15,2942,159,66.37,7.54,1.49,Rock,Poison,Rock,Rock,Poison,0.022,0
Glimmora,40,10,10,15,3169,165,79.82,7.82,1.55,Rock,Poison,Rock,Rock,Poison,0.033,0
Glimmora,45,10,10,15,3372,171,93.3,8.07,1.6,Rock,Poison,Rock,Rock,Poison,0.055,0
Glimmora,50,10,10,15,3582,176,108.54,8.32,1.65,Rock,Poison,Rock,Rock,Poison,0.143,0
Glimmora,30,10,15,10,2719,149,54.42,7.24,1.44,Rock,Poison,Rock,Rock,Poison,0.011,0
Glimmora,35,10,15,10,2946,156,66.52,7.54,1.49,Rock,Poison,Rock,Rock,Poison,0.033,0
Glimmora,40,10,15,10,3172,162,80.0,7.82,1.55,Rock,Poison,Rock,Rock,Poison,0.033,0
Glimmora,45,10,15,10,3376,167,93.5,8.07,1.6,Rock,Poison,Rock,Rock,Poison,0.055,0
Glimmora,50,10,15,10,3586,172,108.78,8.32,1.65,Rock,Poison,Rock,Rock,Poison,0.143,0
Glimmora,30,10,15,15,2752,153,55.74,7.24,1.44,Rock,Poison,Rock,Rock,Poison,0.011,0
Glimmora,35,10,15,15,2981,159,68.15,7.54,1.49,Rock,Poison,Rock,Rock,Poison,0.033,0
Glimmora,40,10,15,15,3211,165,81.94,7.82,1.55,Rock,Poison,Rock,Rock,Poison,0.033,0
Glimmora,45,10,15,15,3417,171,95.79,8.07,1.6,Rock,Poison,Rock,Rock,Poison,0.088,0
Glimmora,50,10,15,15,3630,176,111.44,8.32,1.65,Rock,Poison,Rock,Rock,Poison,0.165,0
Glimmora,30,15,10,10,2736,149,54.06,7.38,1.46,Rock,Poison,Rock,Rock,Poison,0.011,0
Glimmora,35,15,10,10,2964,156,66.04,7.68,1.52,Rock,Poison,Rock,Rock,Poison,0.022,0
Glimmora,40,15,10,10,3192,162,79.46,7.97,1.58,Rock,Poison,Rock,Rock,Poison,0.033,0
Glimmora,45,15,10,10,3397,167,92.82,8.22,1.63,Rock,Poison,Rock,Rock,Poison,0.055,0
Glimmora,50,15,10,10,3608,172,107.99,8.48,1.68,Rock,Poison,Rock,Rock,Poison,0.143,0
Glimmora,30,15,10,15,2769,153,55.38,7.38,1.46,Rock,Poison,Rock,Rock,Poison,0.011,0
Glimmora,35,15,10,15,3000,159,67.65,7.68,1.52,Rock,Poison,Rock,Rock,Poison,0.033,0
Glimmora,40,15,10,15,3230,165,81.4,7.97,1.58,Rock,Poison,Rock,Rock,Poison,0.033,0
Glimmora,45,15,10,15,3438,171,95.08,8.22,1.63,Rock,Poison,Rock,Rock,Poison,0.066,0
Glimmora,50,15,10,15,3652,176,110.62,8.48,1.68,Rock,Poison,Rock,Rock,Poison,0.154,0
Glimmora,30,15,15,10,2772,149,55.51,7.38,1.46,Rock,Poison,Rock,Rock,Poison,0.011,0
Glimmora,35,15,15,10,3003,156,67.8,7.68,1.52,Rock,Poison,Rock,Rock,Poison,0.033,0
Glimmora,40,15,15,10,3234,162,81.58,7.97,1.58,Rock,Poison,Rock,Rock,Poison,0.033,0
Glimmora,45,15,15,10,3442,167,95.3,8.22,1.63,Rock,Poison,Rock,Rock,Poison,0.066,0
Glimmora,50,15,15,10,3656,172,110.88,8.48,1.68,Rock,Poison,Rock,Rock,Poison,0.165,0
Glimmora,30,15,15,15,2806,153,56.86,7.38,1.46,Rock,Poison,Rock,Rock,Poison,0.011,0
Glimmora,35,15,15,15,3040,159,69.46,7.68,1.52,Rock,Poison,Rock,Rock,Poison,0.033,0
Glimmora,40,15,15,15,3273,165,83.57,7.97,1.58,Rock,Poison,Rock,Rock,Poison,0.033,0
Glimmora,45,15,15,15,3484,171,97.63,8.22,1.63,Rock,Poison,Rock,Rock,Poison,0.099,0
Glimmora,50,15,15,15,3701,176,113.58,8.48,1.68,Rock,Poison,Rock,Rock,Poison,0.176,0
Cetitan,30,10,10,10,2543,261,74.13,8.17,1.47,Ice,,Ice,Normal,Ice,0.022,0
Cetitan,35,10,10,10,2755,271,90.63,8.51,1.53,Ice,,Ice,Normal,Ice,0.066,0
Cetitan,40,10,10,10,2967,282,109.03,8.83,1.58,Ice,,Ice,Normal,Ice,0.176,0
Cetitan,45,10,10,10,3158,291,127.42,9.11,1.63,Ice,,Ice,Normal,Ice,0.308,1
Cetitan,50,10,10,10,3354,299,148.12,9.38,1.68,Ice,,Ice,Normal,Ice,0.396,1
Cetitan,30,10,10,15,2561,264,75.17,8.17,1.47,Ice,,Ice,Normal,Ice,0.022,0
Cetitan,35,10,10,15,2774,275,91.9,8.51,1.53,Ice,,Ice,Normal,Ice,0.066,0
Cetitan,40,10,10,15,2988,286,110.56,8.83,1.58,Ice,,Ice,Normal,Ice,0.176,0
Cetitan,45,10,10,15,3180,295,129.2,9.11,1.63,Ice,,Ice,Normal,Ice,0.308,1
Cetitan,50,10,10,15,3378,304,150.19,9.38,1.68,Ice,,Ice,Normal,Ice,0.396,1
Cetitan,30,10,15,10,2591,261,76.91,8.17,1.47,Ice,,Ice,Normal,Ice,0.022,0
Cetitan,35,10,15,10,2806,271,94.04,8.51,1.53,Ice,,Ice,Normal,Ice,0.077,0
Cetitan,40,10,15,10,3022,282,113.13,8.83,1.58,Ice,,Ice,Normal,Ice,0.209,0
Cetitan,45,10,15,10,3216,291,132.2,9.11,1.63,Ice,,Ice,Normal,Ice,0.33,1
Cetitan,50,10,15,10,3417,299,153.68,9.38,1.68,Ice,,Ice,Normal,Ice,0.418,1
Cetitan,30,10,15,15,2609,264,78.0,8.17,1.47,Ice,,Ice,Normal,Ice,0.022,0
Cetitan,35,10,15,15,2826,275,95.35,8.51,1.53,Ice,,Ice,Normal,Ice,0.077,0
Cetitan,40,10,15,15,3043,286,114.72,8.83,1.58,Ice,,Ice,Normal,Ice,0.209,0
Cetitan,45,10,15,15,3239,295,134.06,9.11,1.63,Ice,,Ice,Normal,Ice,0.33,1
Cetitan,50,10,15,15,3440,304,155.84,9.38,1.68,Ice,,Ice,Normal,Ice,0.473,1
Cetitan,30,15,10,10,2602,261,75.85,8.36,1.5,Ice,,Ice,Normal,Ice,0.022,0
Cetitan,35,15,10,10,2818,271,92.71,8.7,1.56,Ice,,Ice,Normal,Ice,0.066,0
Cetitan,40,15,10,10,3035,282,111.5,9.03,1.62,Ice,,Ice,Normal,Ice,0.198,0
Cetitan,45,15,10,10,3230,291,130.28,9.32,1.68,Ice,,Ice,Normal,Ice,0.308,1
Cetitan,50,15,10,10,3431,299,151.51,9.6,1.72,Ice,,Ice,Normal,Ice,0.396,1
Cetitan,30,15,10,15,2620,264,76.92,8.36,1.5,Ice,,Ice,Normal,Ice,0.022,0
Cetitan,35,15,10,15,2838,275,94.0,8.7,1.56,Ice,,Ice,Normal,Ice,0.077,0
Cetitan,40,15,10,15,3056,286,113.06,9.03,1.62,Ice,,Ice,Normal,Ice,0.209,0
Cetitan,45,15,10,15,3253,295,132.1,9.32,1.68,Ice,,Ice,Normal,Ice,0.319,1
Cetitan,50,15,10,15,3455,304,153.63,9.6,1.72,Ice,,Ice,Normal,Ice,0.418,1
Cetitan,30,15,15,10,2650,261,78.7,8.36,1.5,Ice,,Ice,Normal,Ice,0.022,0
Cetitan,35,15,15,10,2871,271,96.19,8.7,1.56,Ice,,Ice,Normal,Ice,0.099,0
Cetitan,40,15,15,10,3091,282,115.69,9.03,1.62,Ice,,Ice,Normal,Ice,0.209,0
Cetitan,45,15,15,10,3290,291,135.18,9.32,1.68,Ice,,Ice,Normal,Ice,0.33,1
Cetitan,50,15,15,10,3495,299,157.21,9.6,1.72,Ice,,Ice,Normal,Ice,0.473,1
Cetitan,30,15,15,15,2668,264,79.81,8.36,1.5,Ice,,Ice,Normal,Ice,0.033,0
Cetitan,35,15,15,15,2891,275,97.54,8.7,1.56,Ice,,Ice,Normal,Ice,0.121,0
Cetitan,40,15,15,15,3113,286,117.32,9.03,1.62,Ice,,Ice,Normal,Ice,0.209,0
Cetitan,45,15,15,15,3313,295,137.07,9.32,1.68,Ice,,Ice,Normal,Ice,0.341,1
Cetitan,50,15,15,15,3519,304,159.4,9.6,1.72,Ice,,Ice,Normal,Ice,0.505,1
Dondozo,30,10,10,10,2450,235,97.8,8.46,1.5,Water,,Water,Water,Water,0.099,0
Dondozo,35,10,10,10,2654,245,119.48,8.8,1.56,Water,,Water,Water,Water,0.231,0
Dondozo,40,10,10,10,2858,254,143.74,9.13,1.62,Water,,Water,Water,Water,0.33,1
Dondozo,45,10,10,10,3042,262,167.98,9.42,1.66,Water,,Water,Water,Water,0.484,1
Dondozo,50,10,10,10,3231,270,195.38,9.71,1.72,Water,,Water,Water,Water,0.604,1
Dondozo,30,10,10,15,2469,239,99.32,8.46,1.5,Water,,Water,Water,Water,0.11,0
Dondozo,35,10,10,15,2675,249,121.34,8.8,1.56,Water,,Water,Water,Water,0.231,0
Dondozo,40,10,10,15,2880,258,145.96,9.13,1.62,Water,,Water,Water,Water,0.363,1
Dondozo,45,10,10,15,3065,266,170.58,9.42,1.66,Water,,Water,Water,Water,0.516,1
Dondozo,50,10,10,15,3256,274,198.42,9.71,1.72,Water,,Water,Water,Water,0.637,1
Dondozo,30,10,15,10,2482,235,100.4,8.46,1.5,Water,,Water,Water,Water,0.132,0
Dondozo,35,10,15,10,2689,245,122.66,8.8,1.56,Water,,Water,Water,Water,0.231,0
Dondozo,40,10,15,10,2896,254,147.56,9.13,1.62,Water,,Water,Water,Water,0.374,1
Dondozo,45,10,15,10,3082,262,172.44,9.42,1.66,Water,,Water,Water,Water,0.516,1
Dondozo,50,10,15,10,3274,270,200.58,9.71,1.72,Water,,Water,Water,Water,0.637,1
Dondozo,30,10,15,15,2502,239,101.96,8.46,1.5,Water,,Water,Water,Water,0.132,0
Dondozo,35,10,15,15,2710,249,124.57,8.8,1.56,Water,,Water,Water,Water,0.264,1
Dondozo,40,10,15,15,2918,258,149.85,9.13,1.62,Water,,Water,Water,Water,0.385,1
Dondozo,45,10,15,15,3106,266,175.12,9.42,1.66,Water,,Water,Water,Water,0.549,1
Dondozo,50,10,15,15,3299,274,203.69,9.71,1.72,Water,,Water,Water,Water,0.659,1
Dondozo,30,15,10,10,2516,235,100.46,8.68,1.54,Water,,Water,Water,Water,0.132,0
Dondozo,35,15,10,10,2726,245,122.74,9.04,1.6,Water,,Water,Water,Water,0.231,0
Dondozo,40,15,10,10,2935,254,147.6,9.38,1.66,Water,,Water,Water,Water,0.374,1
Dondozo,45,15,10,10,3124,262,172.52,9.68,1.71,Water,,Water,Water,Water,0.516,1
Dondozo,50,15,10,10,3318,270,200.61,9.97,1.76,Water,,Water,Water,Water,0.648,1
Dondozo,30,15,10,15,2535,239,102.03,8.68,1.54,Water,,Water,Water,Water,0.132,0
Dondozo,35,15,10,15,2747,249,124.65,9.04,1.6,Water,,Water,Water,Water,0.275,1
Dondozo,40,15,10,15,2958,258,149.88,9.38,1.66,Water,,Water,Water,Water,0.385,1
Dondozo,45,15,10,15,3148,266,175.2,9.68,1.71,Water,,Water,Water,Water,0.549,1
Dondozo,50,15,10,15,3344,274,203.72,9.97,1.76,Water,,Water,Water,Water,0.659,1
Dondozo,30,15,15,10,2549,235,103.14,8.68,1.54,Water,,Water,Water,Water,0.132,0
Dondozo,35,15,15,10,2762,245,126.01,9.04,1.6,Water,,Water,Water,Water,0.297,1
Dondozo,40,15,15,10,2974,254,151.52,9.38,1.66,Water,,Water,Water,Water,0.385,1
Dondozo,45,15,15,10,3165,262,177.11,9.68,1.71,Water,,Water,Water,Water,0.549,1
Dondozo,50,15,15,10,3362,270,205.95,9.97,1.76,Water,,Water,Water,Water,0.659,1
Dondozo,30,15,15,15,2569,239,104.74,8.68,1.54,Water,,Water,Water,Water,0.132,0
Dondozo,35,15,15,15,2783,249,127.96,9.04,1.6,Water,,Water,Water,Water,0.308,1
Dondozo,40,15,15,15,2997,258,153.87,9.38,1.66,Water,,Water,Water,Water,0.396,1
Dondozo,45,15,15,15,3189,266,179.86,9.68,1.71,Water,,Water,Water,Water,0.549,1
Dondozo,50,15,15,15,3388,274,209.14,9.97,1.76,Water,,Water,Water,Water,0.67,1
Annihilape,30,10,10,10,2680,184,77.04,8.51,1.38,Fighting,Ghost,Fighting,Dark,Ghost,0.055,0
Annihilape,35,10,10,10,2903,191,94.09,8.86,1.44,Fighting,Ghost,Fighting,Dark,Ghost,0.11,0
Annihilape,40,10,10,10,3127,199,113.22,9.19,1.49,Fighting,Ghost,Fighting,Dark,Ghost,0.275,1
Annihilape,45,10,10,10,3328,205,132.29,9.48,1.54,Fighting,Ghost,Fighting,Dark,Ghost,0.396,1
Annihilape,50,10,10,10,3535,211,153.93,9.78,1.58,Fighting,Ghost,Fighting,Dark,Ghost,0.56,1
Annihilape,30,10,10,15,2707,188,78.57,8.51,1.38,Fighting,Ghost,Fighting,Dark,Ghost,0.055,0
Annihilape,35,10,10,15,2932,195,95.96,8.86,1.44,Fighting,Ghost,Fighting,Dark,Ghost,0.132,0
Annihilape,40,10,10,15,3158,203,115.48,9.19,1.49,Fighting,Ghost,Fighting,Dark,Ghost,0.308,1
Annihilape,45,10,10,15,3361,209,134.92,9.48,1.54,Fighting,Ghost,Fighting,Dark,Ghost,0.418,1
Annihilape,50,10,10,15,3570,215,156.99,9.78,1.58,Fighting,Ghost,Fighting,Dark,Ghost,0.593,1
Annihilape,30,10,15,10,2716,184,79.09,8.51,1.38,Fighting,Ghost,Fighting,Dark,Ghost,0.055,0
Annihilape,35,10,15,10,2942,191,96.6,8.86,1.44,Fighting,Ghost,Fighting,Dark,Ghost,0.132,0
Annihilape,40,10,15,10,3168,199,116.24,9.19,1.49,Fighting,Ghost,Fighting,Dark,Ghost,0.308,1
Annihilape,45,10,15,10,3372,205,135.82,9.48,1.54,Fighting,Ghost,Fighting,Dark,Ghost,0.418,1
Annihilape,50,10,15,10,3582,211,158.02,9.78,1.58,Fighting,Ghost,Fighting,Dark,Ghost,0.593,1
Annihilape,30,10,15,15,2742,188,80.66,8.51,1.38,Fighting,Ghost,Fighting,Dark,Ghost,0.055,0
Annihilape,35,10,15,15,2971,195,98.51,8.86,1.44,Fighting,Ghost,Fighting,Dark,Ghost,0.154,0
Annihilape,40,10,15,15,3199,203,118.54,9.19,1.49,Fighting,Ghost,Fighting,Dark,Ghost,0.319,1
Annihilape,45,10,15,15,3405,209,138.5,9.48,1.54,Fighting,Ghost,Fighting,Dark,Ghost,0.429,1
Annihilape,50,10,15,15,3617,215,161.16,9.78,1.58,Fighting,Ghost,Fighting,Dark,Ghost,0.593,1
Annihilape,30,15,10,10,2739,184,78.72,8.7,1.42,Fighting,Ghost,Fighting,Dark,Ghost,0.055,0
Annihilape,35,15,10,10,2967,191,96.16,9.05,1.46,Fighting,Ghost,Fighting,Dark,Ghost,0.132,0
Annihilape,40,15,10,10,3195,199,115.69,9.39,1.52,Fighting,Ghost,Fighting,Dark,Ghost,0.308,1
Annihilape,45,15,10,10,3400,205,135.22,9.69,1.57,Fighting,Ghost,Fighting,Dark,Ghost,0.418,1
Annihilape,50,15,10,10,3612,211,157.24,9.98,1.62,Fighting,Ghost,Fighting,Dark,Ghost,0.593,1
Annihilape,30,15,10,15,2766,188,80.28,8.7,1.42,Fighting,Ghost,Fighting,Dark,Ghost,0.055,0
Annihilape,35,15,10,15,2996,195,98.08,9.05,1.46,Fighting,Ghost,Fighting,Dark,Ghost,0.154,0
Annihilape,40,15,10,15,3226,203,117.98,9.39,1.52,Fighting,Ghost,Fighting,Dark,Ghost,0.308,1
Annihilape,45,15,10,15,3434,209,137.91,9.69,1.57,Fighting,Ghost,Fighting,Dark,Ghost,0.429,1
Annihilape,50,15,10,15,3647,215,160.36,9.98,1.62,Fighting,Ghost,Fighting,Dark,Ghost,0.593,1
Annihilape,30,15,15,10,2775,184,80.81,8.7,1.42,Fighting,Ghost,Fighting,Dark,Ghost,0.055,0
Annihilape,35,15,15,10,3006,191,98.72,9.05,1.46,Fighting,Ghost,Fighting,Dark,Ghost,0.154,0
Annihilape,40,15,15,10,3237,199,118.76,9.39,1.52,Fighting,Ghost,Fighting,Dark,Ghost,0.319,1
Annihilape,45,15,15,10,3445,205,138.82,9.69,1.57,Fighting,Ghost,Fighting,Dark,Ghost,0.429,1
Annihilape,50,15,15,10,3659,211,161.42,9.98,1.62,Fighting,Ghost,Fighting,Dark,Ghost,0.593,1
Annihilape,30,15,15,15,2802,188,82.42,8.7,1.42,Fighting,Ghost,Fighting,Dark,Ghost,0.055,0
Annihilape,35,15,15,15,3035,195,100.68,9.05,1.46,Fighting,Ghost,Fighting,Dark,Ghost,0.187,0
Annihilape,40,15,15,15,3269,203,121.12,9.39,1.52,Fighting,Ghost,Fighting,Dark,Ghost,0.341,1
Annihilape,45,15,15,15,3479,209,141.57,9.69,1.57,Fighting,Ghost,Fighting,Dark,Ghost,0.462,1
Annihilape,50,15,15,15,3696,215,164.62,9.98,1.62,Fighting,Ghost,Fighting,Dark,Ghost,0.604,1
Farigiraf,30,10,10,10,2328,197,64.52,8.56,1.15,Normal,Psychic,Psychic,Psychic,Psychic,0.022,0
Farigiraf,35,10,10,10,2522,205,78.87,8.92,1.2,Normal,Psychic,Psychic,Psychic,Psychic,0.055,0
Farigiraf,40,10,10,10,2716,213,94.88,9.25,1.25,Normal,Psychic,Psychic,Psychic,Psychic,0.088,0
Farigiraf,45,10,10,10,2890,220,110.84,9.54,1.28,Normal,Psychic,Psychic,Psychic,Psychic,0.308,1
Farigiraf,50,10,10,10,3070,226,128.93,9.84,1.32,Normal,Psychic,Psychic,Psychic,Psychic,0.527,1
Farigiraf,30,10,10,15,2349,201,65.71,8.56,1.15,Normal,Psychic,Psychic,Psychic,Psychic,0.022,0
Farigiraf,35,10,10,15,2545,209,80.33,8.92,1.2,Normal,Psychic,Psychic,Psychic,Psychic,0.055,0
Farigiraf,40,10,10,15,2741,217,96.64,9.25,1.25,Normal,Psychic,Psychic,Psychic,Psychic,0.121,0
Farigiraf,45,10,10,15,2917,224,112.89,9.54,1.28,Normal,Psychic,Psychic,Psychic,Psychic,0.319,1
Farigiraf,50,10,10,15,3099,231,131.32,9.84,1.32,Normal,Psychic,Psychic,Psychic,Psychic,0.538,1
Farigiraf,30,10,15,10,2367,197,66.72,8.56,1.15,Normal,Psychic,Psychic,Psychic,Psychic,0.022,0
Farigiraf,35,10,15,10,2565,205,81.56,8.92,1.2,Normal,Psychic,Psychic,Psychic,Psychic,0.055,0
Farigiraf,40,10,15,10,2762,213,98.13,9.25,1.25,Normal,Psychic,Psychic,Psychic,Psychic,0.121,0
Farigiraf,45,10,15,10,2939,220,114.63,9.54,1.28,Normal,Psychic,Psychic,Psychic,Psychic,0.33,1
Farigiraf,50,10,15,10,3122,226,133.34,9.84,1.32,Normal,Psychic,Psychic,Psychic,Psychic,0.549,1
Farigiraf,30,10,15,15,2389,201,67.96,8.56,1.15,Normal,Psychic,Psychic,Psychic,Psychic,0.022,0
Farigiraf,35,10,15,15,2588,209,83.08,8.92,1.2,Normal,Psychic,Psychic,Psychic,Psychic,0.066,0
Farigiraf,40,10,15,15,2787,217,99.94,9.25,1.25,Normal,Psychic,Psychic,Psychic,Psychic,0.154,0
Farigiraf,45,10,15,15,2966,224,116.76,9.54,1.28,Normal,Psychic,Psychic,Psychic,Psychic,0.352,1
Farigiraf,50,10,15,15,3151,231,135.82,9.84,1.32,Normal,Psychic,Psychic,Psychic,Psychic,0.593,1
Farigiraf,30,15,10,10,2381,197,66.03,8.76,1.18,Normal,Psychic,Psychic,Psychic,Psychic,0.022,0
Farigiraf,35,15,10,10,2579,205,80.63,9.12,1.23,Normal,Psychic,Psychic,Psychic,Psychic,0.055,0
Farigiraf,40,15,10,10,2778,213,97.03,9.46,1.27,Normal,Psychic,Psychic,Psychic,Psychic,0.121,0
Farigiraf,45,15,10,10,2956,220,113.39,9.76,1.32,Normal,Psychic,Psychic,Psychic,Psychic,0.319,1
Farigiraf,50,15,10,10,3140,226,131.82,10.06,1.36,Normal,Psychic,Psychic,Psychic,Psychic,0.538,1
Farigiraf,30,15,10,15,2403,201,67.24,8.76,1.18,Normal,Psychic,Psychic,Psychic,Psychic,0.022,0
Farigiraf,35,15,10,15,2603,209,82.13,9.12,1.23,Normal,Psychic,Psychic,Psychic,Psychic,0.055,0
Farigiraf,40,15,10,15,2803,217,98.83,9.46,1.27,Normal,Psychic,Psychic,Psychic,Psychic,0.154,0
Farigiraf,45,15,10,15,2983,224,115.49,9.76,1.32,Normal,Psychic,Psychic,Psychic,Psychic,0.33,1
Farigiraf,50,15,10,15,3169,231,134.26,10.06,1.36,Normal,Psychic,Psychic,Psychic,Psychic,0.549,1
Farigiraf,30,15,15,10,2422,197,68.28,8.76,1.18,Normal,Psychic,Psychic,Psychic,Psychic,0.022,0
Farigiraf,35,15,15,10,2623,205,83.4,9.12,1.23,Normal,Psychic,Psychic,Psychic,Psychic,0.066,0
Farigiraf,40,15,15,10,2825,213,100.36,9.46,1.27,Normal,Psychic,Psychic,Psychic,Psychic,0.154,0
Farigiraf,45,15,15,10,3006,220,117.28,9.76,1.32,Normal,Psychic,Psychic,Psychic,Psychic,0.341,1
Farigiraf,50,15,15,10,3194,226,136.33,10.06,1.36,Normal,Psychic,Psychic,Psychic,Psychic,0.593,1
Farigiraf,30,15,15,15,2444,201,69.56,8.76,1.18,Normal,Psychic,Psychic,Psychic,Psychic,0.022,0
Farigiraf,35,15,15,15,2647,209,84.94,9.12,1.23,Normal,Psychic,Psychic,Psychic,Psychic,0.066,0
Farigiraf,40,15,15,15,2851,217,102.22,9.46,1.27,Normal,Psychic,Psychic,Psychic,Psychic,0.176,0
Farigiraf,45,15,15,15,3034,224,119.44,9.76,1.32,Normal,Psychic,Psychic,Psychic,Psychic,0.385,1
Farigiraf,50,15,15,15,3223,231,138.85,10.06,1.36,Normal,Psychic,Psychic,Psychic,Psychic,0.593,1
Kingambit,30,10,10,10,2971,171,76.52,8.0,1.49,Dark,Steel,Dark,Dark,Fighting,0.11,0
Kingambit,35,10,10,10,3218,178,93.52,8.33,1.56,Dark,Steel,Dark,Dark,Fighting,0.198,0
Kingambit,40,10,10,10,3465,185,112.47,8.64,1.62,Dark,Steel,Dark,Dark,Fighting,0.33,1
Kingambit,45,10,10,10,3688,191,131.44,8.91,1.66,Dark,Steel,Dark,Dark,Fighting,0.429,1
Kingambit,50,10,10,10,3918,197,152.9,9.19,1.72,Dark,Steel,Dark,Dark,Fighting,0.473,1
Kingambit,30,10,10,15,3002,175,78.15,8.0,1.49,Dark,Steel,Dark,Dark,Fighting,0.121,0
Kingambit,35,10,10,15,3252,182,95.52,8.33,1.56,Dark,Steel,Dark,Dark,Fighting,0.253,1
Kingambit,40,10,10,15,3502,189,114.86,8.64,1.62,Dark,Steel,Dark,Dark,Fighting,0.33,1
Kingambit,45,10,10,15,3727,195,134.24,8.91,1.66,Dark,Steel,Dark,Dark,Fighting,0.44,1
Kingambit,50,10,10,15,3959,201,156.16,9.19,1.72,Dark,Steel,Dark,Dark,Fighting,0.495,1
Kingambit,30,10,15,10,3005,171,78.32,8.0,1.49,Dark,Steel,Dark,Dark,Fighting,0.121,0
Kingambit,35,10,15,10,3256,178,95.72,8.33,1.56,Dark,Steel,Dark,Dark,Fighting,0.253,1
Kingambit,40,10,15,10,3506,185,115.12,8.64,1.62,Dark,Steel,Dark,Dark,Fighting,0.33,1
Kingambit,45,10,15,10,3731,191,134.53,8.91,1.66,Dark,Steel,Dark,Dark,Fighting,0.44,1
